"post_url","date","tags","type","misc","misc"
"http://bsober.tumblr.com/post/140442724318/daily-recovery-readings-march-4th","2016-03-04 12:24:40 GMT","[u'12 Step', u'AA', u'Addiction', u'addiction recovery', u'Alcoholics Anonymous', u'Recovery', u'Relapse', u'sobriety']","text","Daily Recovery Readings-March 4th","<p><a href=""http://bsober.org/daily-recovery-readings-march-4th/"" target=""_blank"">Daily Recovery Readings-March 4th</a></p><img src=""http://bsober.org/wp-content/uploads/2013/12/Make-it-happen.jpg"" style=""float: right; width:200px; padding:10px;""/><blockquote><p>Daily Recovery Readings-March 4th</p>
<p>Daily Reflections</p>
<p>WEEDING THE GARDEN</p>
<p>The essence of all growth is a willingness to make a<br/>
change for the better and then an unremitting<br/>
willingness to shoulder whatever responsibility this<br/>
entails.<br/>
AS BILL SEES IT, p. 115</p>
<p>By the time I had reached Step Three I had been freed<br/>
of my dependence on alcohol, but bitter experience has<br/>shown me that continuous sobriety…</p></blockquote><p><a href=""http://bsober.org/daily-recovery-readings-march-4th/"" target=""_blank"">View On WordPress</a></p><div style=""clear:both;""></div>"
"http://soberslothling.tumblr.com/post/140425902894/154-days-sober","2016-03-04 03:44:48 GMT","[u'alcohol', u'alcoholic', u'alcoholism', u'Alcoholics Anonymous', u'sober', u'sobriety', u'sober thoughts', u'soberliving', u'SOBERLIFE', u'recovery', u'recover', u'recovery quotes', u'early recovery', u'addiction', u'addict', u'addiction support', u'drug addiction', u'drugs', u'drug', u'drug abuse', u'abuse', u'substance abuse', u'rum', u'tattoo']","text","154 days Sober","<p>Sitting here eating a baked potato. Fighting off a migraine. Realizing how important is for me to have healthy stable relationships in my life. </p><p>Also&hellip; I have a craving for rum. I know its triggered by the aching pain caused by my new tattoo. My body still craves booze when it hurts, because I would always drink hard when I was in pain. Its not an intense desire just a passing thought. </p>"
"https://legendoflolzor.tumblr.com/post/140415225113/yes-i-have-joint-and-muscle-pain-at-28-no-it-is","2016-03-04 00:02:52 GMT","[u'UGH SHUT UP', u'alcoholics anonymous', u'spoonie', u'chronic illness problems', u'ableism']","text","","<p>yes, i have joint and muscle pain at 28. no, it is not because of a drunken accident.</p>"
"http://indigopandacat.tumblr.com/post/140393538716/every-morning-at-work-i-start-my-day-quietly-and-i","2016-03-03 16:16:07 GMT","[u'sobriety', u'alcoholics anonymous', u'daily reflection', u'surrender', u'happiness']","photo","[{u'caption': u'', u'original_size': {u'url': u'http://41.media.tumblr.com/a100b5e177827f37f0fbd21d188fdbb1/tumblr_o3h16wED6D1u31slvo1_1280.jpg', u'width': 720, u'height': 1280}, u'alt_sizes': [{u'url': u'http://41.media.tumblr.com/a100b5e177827f37f0fbd21d188fdbb1/tumblr_o3h16wED6D1u31slvo1_1280.jpg', u'width': 720, u'height': 1280}, {u'url': u'http://40.media.tumblr.com/a100b5e177827f37f0fbd21d188fdbb1/tumblr_o3h16wED6D1u31slvo1_500.jpg', u'width': 422, u'height': 750}, {u'url': u'http://41.media.tumblr.com/a100b5e177827f37f0fbd21d188fdbb1/tumblr_o3h16wED6D1u31slvo1_400.jpg', u'width': 338, u'height': 600}, {u'url': u'http://36.media.tumblr.com/a100b5e177827f37f0fbd21d188fdbb1/tumblr_o3h16wED6D1u31slvo1_250.jpg', u'width': 225, u'height': 400}, {u'url': u'http://41.media.tumblr.com/a100b5e177827f37f0fbd21d188fdbb1/tumblr_o3h16wED6D1u31slvo1_100.jpg', u'width': 100, u'height': 178}, {u'url': u'http://40.media.tumblr.com/a100b5e177827f37f0fbd21d188fdbb1/tumblr_o3h16wED6D1u31slvo1_75sq.jpg', u'width': 75, u'height': 75}]}]","<p>Every morning at work I start my day quietly and I read the daily reflection&hellip;.This is a good one for today! :-)</p>"
"http://soberalcoholic42115.tumblr.com/post/140393024253/the-differences-between-the-boys-and-the-men-is","2016-03-03 16:02:58 GMT","[u'step 6', u'aa', u'Alcoholics Anonymous', u'recovery', u'12 step recovery', u'sober', u'sobriety', u'soberisbetter', u'youngandsober', u'clean and sober', u'drug addiction', u'addict', u'addiction', u'drug addict', u'drug problems', u'drinking problems', u'drinking help', u'help with drinking', u'higher power', u'spirituality', u'removing character defects', u'God as YOU understand him', u'strength', u'courage to change', u'courage']","quote","The differences between &lsquo;the boys and the men&rsquo; is the difference between striving for a self-determined objective and for the perfect objective which is of God: WHICH ARE YOU STRIVING FOR?","12 and 12 p 68"
"http://bsober.tumblr.com/post/140385346893/daily-recovery-readings-march-3rd","2016-03-03 12:13:53 GMT","[u'12 Step', u'AA', u'Addiction', u'addiction recovery', u'Alcoholics Anonymous', u'Recovery', u'Relapse', u'sobriety']","text","Daily Recovery Readings-March 3rd","<p><a href=""http://bsober.org/daily-recovery-readings-march-3rd/"" target=""_blank"">Daily Recovery Readings-March 3rd</a></p><img src=""http://bsober.org/wp-content/uploads/2013/12/Make-it-happen.jpg"" style=""float: right; width:200px; padding:10px;""/><blockquote><p>Daily Recovery Readings-March 3rd</p>
<p>Daily Reflections</p>
<p>OVERCOMING SELF-WILL</p>
<p>So our troubles, we think, are basically of our<br/>
own making. They arise out of ourselves, and the<br/>
alcoholic is an extreme example of self-will run<br/>
riot, though he usually doesn’t think so. Above<br/>
everything, we alcoholics must be rid of this<br/>
selfishness. We must, or it kills us!<br/>
ALCOHOLICS ANONYMOUS, p. 62</p>
<p>For so many years my…</p></blockquote><p><a href=""http://bsober.org/daily-recovery-readings-march-3rd/"" target=""_blank"">View On WordPress</a></p><div style=""clear:both;""></div>"
"http://soberslothling.tumblr.com/post/140382164409/early-recovery","2016-03-03 09:54:11 GMT","[u'alcohol', u'alcoholic', u'alcoholism', u'Alcoholics Anonymous', u'recovery', u'recover', u'recovery quotes', u'early recovery', u'sober', u'sobriety', u'sober thoughts', u'soberliving', u'SOBERLIFE', u'addiction', u'addict', u'drug addict', u'addiction support', u'drug addiction', u'drugs', u'drug', u'drug abuse', u'abuse', u'substance abuse', u'craving']","text","Early Recovery","<p>I honestly don’t know how I managed to stay sober the first few days of my recovery….. that is all.</p>"
"http://soberslothling.tumblr.com/post/140382008969/335-am","2016-03-03 09:47:30 GMT","[u'alcohol', u'alcoholic', u'alcoholism', u'alcoholics anonymous', u'addict', u'addiction', u'drugs', u'drug addiction', u'sobriety', u'sober', u'soberlife', u'soberliving', u'early recovery', u'sober thoughts', u'drug addict', u'addiction support', u'recovery', u'recover', u'recovery quotes', u'drug abuse', u'abuse', u'substance abuse']","text","3:35 AM","<p>Laying in the guest bed at my friends house wide awake. I left my sleeping pills at home. My arm is aching where I got my tattoo done. My friends kitten keeps pouncing on my knee and kneading my leg.</p>

<p>154 days Sober</p>"
"http://phinneascrow.com/post/140365067323/when-an-addict-is-active-in-their-addiction-all","2016-03-03 02:30:37 GMT","[u'dr drew quotes', u'addiction advice', u'good people are addicts too', u'Alcoholics Anonymous']","quote","When an addict is active in their addiction, all their good qualities become servants to a broken god.","Dr. Drew Pinsky (paraphrased)"
"http://digitalpreacher.tumblr.com/post/140349509255/i-have-an-old-alcoholics-anonymous-just-for","2016-03-02 21:10:20 GMT","[u'secret', u'prayer closet', u'alcoholics anonymous', u'AA', u'anonymous']","quote","I have an old Alcoholics Anonymous “Just For Today” card which contains nine daily promises a recovering alcoholic is required to make as part of the program. The fifth promise is “I will do somebody a good turn and will not get found out. If anybody knows of it, it will not count.","Excerpt From: Michael Frost. “Surprise the World.” iBooks. <a href=""https://itun.es/us/bFLz-.l"">https://itun.es/us/bFLz-.l</a>"
"http://jera349.tumblr.com/post/140337237321/the-bad-science-of-alcoholics-anonymous","2016-03-02 16:47:57 GMT","[u'addiction', u'aa', u'alcoholics anonymous', u'alcoholics']","link","The Bad Science of Alcoholics Anonymous","http://www.theatlantic.com/magazine/archive/2015/04/the-irrationality-of-alcoholics-anonymous/386255/"
"http://bsober.tumblr.com/post/140327873933/daily-recovery-readings-march-2nd","2016-03-02 12:26:43 GMT","[u'12 Step', u'AA', u'Addiction', u'addiction recovery', u'Alcoholics Anonymous', u'Recovery', u'Relapse', u'sobriety']","text","Daily Recovery Readings-March 2nd","<p><a href=""http://bsober.org/daily-recovery-readings-march-2nd/"" target=""_blank"">Daily Recovery Readings-March 2nd</a></p><img src=""http://bsober.org/wp-content/uploads/2013/12/Make-it-happen.jpg"" style=""float: right; width:200px; padding:10px;""/><blockquote><p>Daily Recovery Readings-March 2nd</p>
<p>Daily Reflections</p>
<p>HOPE</p>
<p>Do not be discouraged.<br/>
ALCOHOLICS ANONYMOUS, p. 60</p>
<p>Few experiences are of less value to me than fast sobriety. Too<br/>
many times discouragement has been the bonus for unrealistic<br/>
expectations, not to mention self-pity or fatigue from my wanting to<br/>
change the world by the weekend. Discouragement is a warning<br/>signal that I may have wandered…</p></blockquote><p><a href=""http://bsober.org/daily-recovery-readings-march-2nd/"" target=""_blank"">View On WordPress</a></p><div style=""clear:both;""></div>"
"http://soberslothling.tumblr.com/post/140309087709/5-months-sober","2016-03-02 03:07:46 GMT","[u'aa', u'alcohol', u'alcoholism', u'alcoholic', u'Alcoholics Anonymous', u'addiction', u'addict', u'drug addict', u'addiction support', u'drug addiction', u'recovery', u'recover', u'recovery quotes', u'early recovery', u'sober', u'sobriety', u'sober thoughts', u'soberliving', u'SOBERLIFE', u'inked girl', u'inkedup', u'tattoo', u'tattoos', u'tattoed girls', u'tattedup', u'onedayatatime', u'sober girl', u'bible verse', u'faith', u'hope']","text","5 months Sober","<p>Today I added a new tattoo my body. I have 1 tattoo on my left shoulder. That tattoo means a lot to me. It represents my life story and my faith story. The tattoo is not complete and eventually I will add more to it. But today I got a tattoo to cover up some scars on my lower arm. I self-harmed as a child and I have always hated the scars that remained. So I designed a tattoo that would cover both the scars. The tattoo is of a stag and its entwined with a rose. The deer represents my Cree name and a favorite bible verse, <i>“He makes me like the deer that does not stumble, He helps me stand on the steep mountains” Psalm 18:33.</i> The rose reminds how beautiful and rare it is to exist. The design took me about 2 years to complete from the idea to the finished design. </p><p>Today was a healing day for me. The excitement of getting a tattoo took my mind off of my family and the death of my uncle. It was healing for me to watch as the ugly scars began to disappear under my design and the ink. My arm is actually quite sore right now but this pain is nothing compared to the pain I felt as a child when I marred my body with that razor. I feel a little more hopeful today and I realized how important my sobriety is to me. One day at a time!</p>"
"http://cnzsmomma.tumblr.com/post/140287408920/my-real-fear","2016-03-01 19:56:18 GMT","[u'alchoholism', u'alcoholic', u'aa', u'alcoholics anonymous', u'addiction', u'bulimia', u'recovery', u'rehab', u'puppy', u'dog', u'baby', u'love', u'cuddles']","text","My real fear","<p>When I go to rehab, I will be gone for 3 months. My Cooper is only 1.5 years old. I am terrified that he will not love me the way that he loves me now when I get out. If he doesn&rsquo;t treat me the same way, I will just break. But really, as long as he is happy, that is the most important part. I don&rsquo;t want to hurt him.</p>"
"http://bsober.tumblr.com/post/140268994338/daily-recovery-readings-march-1st","2016-03-01 12:10:16 GMT","[u'12 Step', u'AA', u'Addiction', u'addiction recovery', u'Alcoholics Anonymous', u'Recovery', u'Relapse', u'sobriety']","text","Daily Recovery Readings-March 1st","<p><a href=""http://bsober.org/daily-recovery-readings-march-1st/"" target=""_blank"">Daily Recovery Readings-March 1st</a></p><img src=""http://bsober.org/wp-content/uploads/2013/12/Make-it-happen.jpg"" style=""float: right; width:200px; padding:10px;""/><blockquote><p>Daily Recovery Readings-March 1st</p>
<p>Daily Reflections</p>
<p>IT WORKS</p>
<p>It works — it really does.<br/>
ALCOHOLICS ANONYMOUS, p. 88</p>
<p>When I got sober I initially had faith only in the program of Alcoholics<br/>
Anonymous. Desperation and fear kept me sober (and maybe a caring<br/>
and/or tough sponsor helped!). Faith in a Higher Power came much<br/>
later. This faith came slowly at first, after I began listening to<br/>others share…</p></blockquote><p><a href=""http://bsober.org/daily-recovery-readings-march-1st/"" target=""_blank"">View On WordPress</a></p><div style=""clear:both;""></div>"
"http://ncc10281982b.tumblr.com/post/140259019525/i-have-never-know-a-managable-life","2016-03-01 06:00:07 GMT","[u'step one', u't1d', u'alcoholics anonymous', u'atheist']","text","I have never know a managable life","<p>Thanks to T1D I don’t even know what other alcoholics would consider a managable life to be. The desease defiys being  managed every minute of every day. Let go an let God as they say would be suicide. I don’t trust the deity anyway. Damn right this is a fucking resentment. The serenity prayer is little comfort to the parent of a t1d child. My processing to be atheist probably has something to do with it as well.</p>

<p>Boy am I burned the fuck out.</p>"
"http://powerless-over-alcohol.tumblr.com/post/140243651465/4-months-sober-today","2016-03-01 00:58:29 GMT","[u'addiction', u'recovery', u'alcoholics anonymous', u'sober life', u'sober', u'narcotics anonymous', u'drug addiction', u'sobriety', u'alcoholism']","text","4 months sober today!","<p>So I&rsquo;ve been MIA lately. I&rsquo;ve been struggling a lot with depression and other things in my life. It&rsquo;s been hard to find happiness and joy in the smallest things. Most days it&rsquo;s been a struggle to even get out of bed. One thing I am excited about is that I have 4 months sober today!</p>

<p>Even in my depression, I still have hope that tomorrow will be better. I can&rsquo;t lose that hope and I have to continue to live life on life&rsquo;s terms. I think there is beauty to be found even during the darkest of times. </p>

<p>So here&rsquo;s to a better tomorrow.</p>"
"http://soberslothling.tumblr.com/post/140239032714/i-feel-wounded","2016-02-29 23:24:12 GMT","[u'aa', u'alcohol', u'alcoholic', u'alcoholism', u'Alcoholics Anonymous', u'sober', u'sobriety', u'sober thoughts', u'soberliving', u'SOBERLIFE', u'recovery', u'recover', u'recovery quotes', u'early recovery', u'addiction', u'addict', u'drug addict', u'addiction support', u'drug addiction', u'painful', u'sadness', u'loss', u'death', u'hurt', u'drug abuse', u'abuse', u'substance abuse']","text","I feel wounded","<p>My emotions are so raw today. I never know how to feel when somebody from my biological family dies. I know and have met the majority of my biological extended family and they love me dearly even though they hardly know me. So it hurts me deeply when they pass. Yet my foster family tells me not to get caught up in the emotions because I didn’t really have a relationship with them. That just makes the pain even worse. </p><p>I am holding on by a thread to my sobriety today. I am hurting, confused and feel deep sadness. I actually love and hate how the longer I am sober the more deeply I feel things. </p>"
"http://randomwordbyruth.tumblr.com/post/140214251105/the-oxygen-mask","2016-02-29 14:49:54 GMT","[u'AA', u'Alcoholics Anonymous', u'As Bill Sees It', u'Bill Wilson', u'daily reflections', u'meditation', u'pay it forward', u'Prayer', u'recovery', u'selfless', u'selfless-ness', u'sobriety', u'spirituality', u'usefulness']","text","the Oxygen Mask","<img width=""156"" height=""155"" style=""float: right; padding:10px;"" src=""https://whitewhoppie.files.wordpress.com/2016/02/blue.jpg?w=156"" class=""attachment-medium size-medium wp-post-image"" alt=""blue""/><blockquote><img src=""https://whitewhoppie.files.wordpress.com/2015/07/p-town-3.jpg?w=300&amp;h=400"" alt=""Promisetown"" width=""300"" height=""400""/><p>When we look for the best in others…we find the best in ourselves.</p>
<p>As a young alcoholic…the oxygen mask, proverbial, had always been placed on myself…first.</p>
<p>I did not know what self less behavior had been.  For that matter, it would seem I took from a world that had been offering me little to begin with.</p>
<p>There had been friends that had been only interested in my ability to cause chaos.…</p></blockquote><p><a href=""http://randomwordbyruth.com/2016/02/29/the-oxygen-mask/"">View On WordPress</a></p><div style=""clear:both;""></div>"
"http://bsober.tumblr.com/post/140208566433/daily-recovery-readings-february-29th","2016-02-29 11:53:26 GMT","[u'12 Step', u'AA', u'Addiction', u'addiction recovery', u'Alcoholics Anonymous', u'Recovery', u'Relapse', u'sobriety']","text","Daily Recovery Readings-February 29th","<img src=""http://bsober.org/wp-content/uploads/2013/12/Make-it-happen.jpg"" style=""float: right; width:200px; padding:10px;""/><blockquote><p>Daily Recovery Readings-February 29th</p>
<p>Daily Reflections</p>
<p>ONE A.A. MIRACLE</p>
<p>Save for the brief moments of temptation the thought of drink has never returned; and at such times a great revulsion has<br/>
risen up in him.  Seemingly he could not drink even if he would.  God had restored his sanity.<br/>
Alcoholics Anonymous, p. 37</p>
<p>The word “God” was frightening to me when I first saw it associated with A.A.’s…</p></blockquote><p><a href=""http://bsober.org/daily-recovery-readings-february-29th/"" target=""_blank"">View On WordPress</a></p><div style=""clear:both;""></div>"
"http://soberslothling.tumblr.com/post/140199619734/substance-abuse","2016-02-29 06:35:24 GMT","[u'aa', u'alcohol', u'alcoholic', u'alcoholism', u'alcoholics anonymous', u'addiction', u'addict', u'drug addict', u'addiction support', u'drug addiction', u'drug abuse', u'abuse', u'substance abuse', u'recovery', u'recover', u'recovery quotes', u'early recovery', u'sober', u'sobriety', u'sober thoughts', u'soberliving', u'soberlife', u'death', u'oscars', u'leonardo dicaprio', u'drugs', u'drug']","text","Substance abuse. ","<p>I lost my uncle to his addiction this morning </p><p>In the last 2 years we’ve lost my dad, my cousin and now my uncle. All from substance abuse. </p><p>Trying to be strong for my Kokum. She is a beautiful woman and has gone thru so much pain! I wish I could be there for her. She means so much to me. She is the only one that has kept in touch with me after I was put in foster care. My heart breaks for her because she has watched 3 of her sons die before her. </p><p>151 days sober……..</p>"
"https://legendoflolzor.tumblr.com/post/140190260048/worried-my-sponsor-relapsed-she-hasnt-texted-or","2016-02-29 03:48:17 GMT","[u'alcoholics anonymous']","text","","<p>worried my sponsor relapsed&hellip; she hasn&rsquo;t texted or called me in over a week and i haven&rsquo;t exactly kept in touch either.</p>"
"http://phinneascrow.com/post/140159172263/alcoholics-we-think-big-we-talk-big-but-we","2016-02-28 17:56:34 GMT","[u'Alcoholics Anonymous', u'quotes about alcoholism', u'notes about alcoholism', u'alcoholics', u'living sober', u'semi-sober']","quote","Alcoholics: We think big, we talk big, but we don&rsquo;t really execute very well.","Anonymous (naturally)"
